1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0.373897281,0.886650603,0.372233411,0.968190908,1,0.867556803,0.377627771,0.98906249,1,0.845244041,0.389344501,0.995167287,1,0
0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0.110875038,0.264315611,0.449893674,0.998195631,1,0.127853937,0.266460315,0.998456363,0.583333333,0.137147225,0.340341932,0.998988806,0.722222222,0
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.20198927,0,0,0.999591039,0,0,0,1,0,0,0,1,0,0
0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.241811854,0.428761265,0.449096566,0.959119756,1,0.212673517,0.265989931,0.985366329,0.583333333,0.234133126,0.339746912,0.990029054,0.722222222,0
1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0.345228412,0,0,0.872444078,0,0,0,0.99999933,0,0,0,1,0,0
1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0.324988975,0.04946275,0.509499464,0.71894897,1,0.023155899,0.301607366,0.923408896,0.583333333,0.033425472,0.529357232,0.943428193,1,1.03E-09
0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0.141996192,0.275660899,0.991983391,0.991178731,1,0.133572799,0.583405531,0.995987295,0.583333333,0.143536565,0.731715989,0.997748604,0.722222222,0
1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0.260006137,0.680370219,0.126342144,0.364004156,1,0.350736523,0.074955503,0.826933069,0.583333333,0.594944969,0.133110565,0.38890412,1,5.09E-05
0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0.271648538,0,0,0.989925958,0,0,0,1,0,0,0,1,0,0
1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0.309962151,0.616389448,0.747783838,0.985956358,1,0.314651026,0.441469315,0.994360535,0.583333333,0.357011035,0.559154295,0.996829414,0.722222222,0
1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0.290418526,0.655812139,0.516948488,0.998431381,1,0.336805296,0.305995792,0.99880347,0.583333333,0.384605688,0.390238043,0.999321291,0.722222222,0
0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0.620851751,0,0,0.988058999,0,0,0,1,0,0,0,1,0,0
1,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0.039392143,0.958016924,0.699393411,0.319630119,1,0.515399285,0.413161672,0.834100344,0.583333333,0.618686194,0.524158319,0.898242004,0.722222222,1.10E-05
1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0.373036583,0.417232983,0.59611227,0.846249652,1,0.206590831,0.352574334,0.960754158,0.583333333,0.227019706,0.448703665,0.972812477,0.722222222,0
1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0.151035816,0.477877702,0.598404216,0.997586697,1,0.238823671,0.353921175,0.998344188,0.583333333,0.264992049,0.450388626,0.999041147,0.722222222,0
1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0.450088019,0,0,0.99486113,0,0,0,1,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080581594,0,0,0.118917321,0,0,0,0.897151821,0,0,0,0.988478309,0,2.12E-05
1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0.167852954,0.880106558,0.333572191,0.99257301,1,0.467841019,0.197729052,0.996184197,0.583333333,0.836698891,0.349565435,0.998356895,1,0
1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0.470469853,0,0,0.982791957,0,0.293725659,0.360015299,1,0.416666667,0.162880006,0.248806366,1,0.277777778,0
0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0.166799094,0.849415338,0.23120998,0.979815714,1,0.449400018,0.137124313,0.991736586,0.583333333,0.529780474,0.175769157,0.994765731,0.722222222,0
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.103368785,0,0,0.975462183,0,0,0,1,0,0,0,1,0,0
1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0.384555366,0.002633729,0.584617335,0.955471359,1,0.001224235,0.345817958,0.982768608,0.583333333,0.001261274,0.440246211,0.987099133,0.722222222,0
1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0.225893805,0.861759781,0.771712122,0.997559622,1,0.456797453,0.455446712,0.99863659,0.583333333,0.539605714,0.576368778,0.999338808,0.722222222,0
0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0.26411781,0,0,0.998427318,0,0,0,1,0,0,0,1,0,0
1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0.341455731,0.922848037,0.962978964,0.770472517,1,0.901208201,0.964953551,0.768318054,1,0.886403715,0.964896085,0.981937192,1,0
0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0.155327151,0.935887831,0.1702583,0.731906213,1,0.501781688,0.100997905,0.940483004,0.583333333,0.600112833,0.129537537,0.960782501,0.722222222,8.11E-09
0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0.315505724,0.191140217,0.959987489,0.800776498,1,0.091432147,0.564904502,0.95099323,0.583333333,0.096965695,0.709524122,0.965445265,0.722222222,0
0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0.402482407,0,0,0.957650123,0,0,0,1,0,0,0,1,0,0
0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0.442031159,0.050063305,0.243291944,0.981300844,1,0.023439195,0.144282298,0.9898802,0.583333333,0.02432348,0.184919005,0.991917283,0.722222222,0
1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0.020139201,0.368343806,0.403845082,0.992326414,1,0.181026028,0.23927198,0.995534226,0.583333333,0.197389728,0.305901378,0.997018029,0.722222222,0
0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0.436946323,0.852268406,0.468352062,0.90006872,1,0.451107363,0.277350236,0.975162749,0.583333333,0.532045027,0.354108535,0.98470237,0.722222222,0
1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0.330679894,0,0,0.709775322,0,0,0,0.999852629,0,0,0,0.999999939,0,0
0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0.094830515,0.140388889,0.423171911,0.903637019,1,0.066638159,0.250686583,0.969233869,0.583333333,0.0701181,0.320372506,0.97635117,0.722222222,0
0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0.075699165,0.676228909,0.707336046,0.976643549,1,0.348380199,0.417811645,0.991784611,0.583333333,0.399150254,0.529918803,0.995282896,0.722222222,0
1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0.215998544,0,0,0.999573165,0,0,0,1,0,0.024098724,0.190559644,1,0.277777778,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0.145676172,0.374809767,0.801680048,0.995015364,1,0.184385842,0.472932324,0.997301013,0.583333333,0.201259169,0.597840532,0.998479385,0.722222222,0
1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0.272468814,0.379941125,0.073795945,0.996004779,1,0.187056777,0.043785383,0.996790829,0.583333333,0.204340564,0.056189882,0.997557129,0.722222222,0
1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.16922254,0,0,0.983726858,0,0,0,1,0,0,0,1,0,0
1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0.538818717,0.295819081,0.727155327,0.987148642,1,0.143782091,0.429408535,0.99410017,0.583333333,0.154996773,0.54426516,0.996344978,0.722222222,0
1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0.462762997,0,0,0.841519431,0,0,0,0.999997148,0,0,0,1,0,0
1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0.393545959,0,0,0.999842386,0,0,0,1,0,0,0,1,0,0
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.119592008,0,0,0.997065059,0,0,0,1,0,0,0,1,0,0
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0.232152088,0.344624682,0.403900972,0.998094687,1,0.168756554,0.239305001,0.998398159,0.583333333,0.183322564,0.305943265,0.99895447,0.722222222,0
0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0.114561496,0.616551424,0.181851053,0.998239934,1,0.314741532,0.107870794,0.998438623,0.583333333,0.357123115,0.13833898,0.998955743,0.722222222,0
1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0.084384222,0.475058689,0.570063392,0.990493241,1,0.237312457,0.337260042,0.995280507,0.583333333,0.381568905,0.590606779,0.997851505,1,0
0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0.501358142,0.692783897,0.169462633,0.990717306,1,0.357816839,0.100526164,0.994886128,0.583333333,0.411072501,0.128933327,0.996571682,0.722222222,0
1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.160567089,0,0,0.958671875,0,0,0,1,0,0,0,1,0,0
1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0.217528734,0,0,0.984377442,0,0.090749403,0.031079407,0.9999999,0.416666667,0.050323364,0.02147896,1,0.277777778,0
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.097828817,0,0,0.984108582,0,0,0,1,0,0,0,1,0,0
0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0.220401379,0.655977157,0.002842288,0.963747583,1,0.336898567,0.001686506,0.985618244,0.583333333,0.384722539,0.002164581,0.989515027,0.722222222,0
0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0.187201617,0.400203446,0.988702062,0.997181072,1,0.197643585,0.581509611,0.99841227,0.583333333,0.21660065,0.729446317,0.999176709,0.722222222,0
1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0.070149981,0.021824084,0.569556338,0.996925243,1,0.010174086,0.336961825,0.997673984,0.583333333,0.010512546,0.429148062,0.998431622,0.722222222,0
0,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0.417756272,0.202070847,0.941648483,0.911783289,1,0.096821951,0.554286383,0.975252341,0.583333333,0.102856193,0.696744423,0.983358504,0.722222222,0
0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0.271804476,0.681807025,0.978129618,0.936185474,1,0.3515547,0.575398684,0.983771308,0.583333333,0.40315445,0.722123731,0.990793384,0.722222222,0
1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0.049630128,0,0,0.984774765,0,0.147303287,0.207090561,0.993696947,0.416666667,0.08168425,0.143120167,1,0.277777778,0
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.068498375,0,0,0.986124654,0,0,0,1,0,0,0,1,0,0
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.089923052,0,0,0.983707902,0,0,0,1,0,0,0,1,0,0
0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0.188575518,0.19136643,0.255322418,0.778267753,1,0.091543513,0.151408656,0.93798912,0.583333333,0.097087211,0.194024581,0.950129937,0.722222222,1.02E-09
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.087787434,0,0,0.817622822,0,0,0,0.999992776,0,0,0,1,0,0
0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0.204638913,0.876456332,0.082515685,0.982962775,1,0.465639121,0.048958479,0.99231478,0.583333333,0.551395487,0.062826468,0.99491327,0.722222222,0
1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0,0.248354611,0.986420214,0.790861479,0.851122452,1,0.533006258,0.466622503,0.96945223,0.583333333,0.980771097,0.806894809,0.92183016,1,0
1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0.08778084,0.306819064,0.275274804,0.988387009,1,0.14937916,0.163224967,0.993482826,0.583333333,0.16130898,0.209113685,0.995286027,0.722222222,0
0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0.156321615,0.294158867,0.55949563,0.993620378,1,0.142938922,0.331043633,0.996278364,0.583333333,0.154047672,0.421724025,0.99762605,0.722222222,0
1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.217637387,0,0,0.986777423,0,0,0,1,0,0,0,1,0,0
0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0.334472773,0,0,0.863499233,0,0.181477552,0.153105855,0.999955648,0.416666667,0.100634942,0.105811368,1,0.277777778,0
0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0.237015586,0.964080572,0.581747562,0.978666072,1,0.519145945,0.344130791,0.992688464,0.583333333,0.623817243,0.438132982,0.996007211,0.722222222,0
0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0.399639503,0,0,0.993799022,0,0,0,1,0,0,0,1,0,0
1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0.5757288,0.257627388,0.979201817,0.968513846,1,0.124491668,0.576018582,0.989183537,0.583333333,0.133400903,0.722867023,0.993345989,0.722222222,0
1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.13943894,0,0,0.904131584,0,0,0,0.999999902,0,0,0,1,0,0
1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0.107784373,0.505275971,0.566879321,0.724860062,1,0.253577231,0.335387241,0.935557671,0.583333333,0.410921262,0.587067456,0.963353909,1,5.07E-10
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.158276501,0,0,0.999252599,0,0,0,1,0,0,0,1,0,0
1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0.231790301,0,0,0.999728544,0,0,0,1,0,0.105557268,0.057101359,1,0.277777778,0
0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.19549817,0.191199002,0.112434881,0.965842242,1,0.091461091,0.06670671,0.984504607,0.583333333,0.096997276,0.085590064,0.987486817,0.722222222,0
0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0.54116973,0.817462641,0.406713015,0.860830291,1,0.430375368,0.240966113,0.966799479,0.583333333,0.504674307,0.308050198,0.978835277,0.722222222,0
0,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0.206029649,0.702601989,0.976947879,0.991296344,1,0.363435017,0.574715431,0.996519038,0.583333333,0.418198014,0.721304345,0.99827188,0.722222222,0
1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0,0.282527076,0.532957145,0.508446949,0.415145179,1,0.26860522,0.300987213,0.849225794,0.583333333,0.43658976,0.528781257,0.890632668,1,2.79E-06
0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0.234671475,0,0,0.498135389,0,0,0,0.995654449,0,0,0,0.999967785,0,2.00E-09
0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0.373698068,0.603604707,0.802097286,0.984801908,1,0.307521463,0.473175613,0.994108206,0.583333333,0.348198802,0.598138772,0.996716902,0.722222222,0
0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0.354129635,0.768035092,0.733518109,0.927244783,1,0.401293347,0.433129704,0.981368969,0.583333333,0.466748125,0.548862392,0.989064254,0.722222222,0
1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0.376367729,0,0,0.970148105,0,0,0,1,0,0,0,1,0,0
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.027470539,0,0,0.961072905,0,0,0,1,0,0,0,1,0,0
0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0.169871196,0.526876963,0.719554476,0.810373063,1,0.265293759,0.424962105,0.955807858,0.583333333,0.296686301,0.538767962,0.970782953,0.722222222,0
0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0.419241105,0.764257161,0.064519022,0.969424386,1,0.399087736,0.038281556,0.987925431,0.583333333,0.463894108,0.049128323,0.991652679,0.722222222,0
1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0.450555869,0,0,0.999370398,0,0.29801165,0.315094295,1,0.416666667,0.165256721,0.217761486,1,0.277777778,0
1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0.452513823,0.06702345,0.49531303,0.916214615,1,0.031460796,0.293247204,0.972203324,0.583333333,0.032732494,0.374174071,0.97862043,0.722222222,0
0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0.101214019,0.461481076,0.79668584,0.998186515,1,0.230051476,0.470019875,0.998771379,0.583333333,0.254590119,0.594269128,0.999333497,0.722222222,0
1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0.175944634,0.865649198,0.488488642,0.993458387,1,0.45913371,0.28922443,0.996740268,0.583333333,0.542716056,0.369099971,0.998191279,0.722222222,0
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.190777078,0,0,0.999082494,0,0,0,1,0,0,0,1,0,0
1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0.301416352,0.139079235,0.367107219,0.834541248,1,0.066003353,0.217561085,0.952010763,0.583333333,0.097427825,0.384246517,0.964782592,1,0
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.12198635,0,0,0.999145962,0,0,0,1,0,0,0,1,0,0
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.132706448,0,0,0.868214455,0,0,0,0.999999166,0,0,0,1,0,0
0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0.133266655,0.965973537,0.315922193,0.976551356,1,0.520316947,0.18728622,0.991406711,0.583333333,0.625422778,0.239801475,0.994872232,0.722222222,0
1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0.181480717,0.040032076,0.94809176,0.774299742,1,0.01871411,0.55801813,0.942256169,0.583333333,0.026943013,0.95514045,0.938736777,1,0
0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0.018191045,0.904426099,0.47614831,0.990704844,1,0.482570916,0.281948283,0.99579548,0.583333333,0.574113525,0.359916123,0.997653904,0.722222222,0
1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0.77033189,0,0,0.999975828,0,0,0,1,0,0.137026118,0.003633905,1,0.277777778,0
1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0.199736535,0.935022287,0.737281488,0.518907583,1,0.9252484,0.741282149,0.912800345,1,0.909706903,0.752874437,0.95427843,1,1.08E-07
1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0.381619036,0.89543519,0.84045621,0.858204503,1,0.869158353,0.8430887,0.978670254,1,0.850422296,0.850858559,0.987779278,1,0
1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0.198628535,0.812841784,0.648617901,0.830300625,1,0.781791183,0.653211182,0.972344627,1,0.751229429,0.666667025,0.982976366,1,0
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.044923407,0,0,0.581529317,0,0,0,0.998548452,0,0,0,0.999995796,0,0
0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0.162093122,0.821589373,0.116005865,0.969985012,1,0.432822465,0.068824835,0.988503684,0.583333333,0.507890549,0.088306056,0.992319205,0.722222222,0
1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0.220766431,0,0,0.991795229,0,0.083666193,0.405907765,0.999999127,0.416666667,0.046395504,0.280522623,1,0.277777778,0
1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0.175155533,0.027866261,0.593994917,0.979489514,1,0.022339707,0.600141689,0.99044992,1,0.01866932,0.613667579,0.994191754,1,0
0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0.259561824,0,0,0.997657389,0,0,0,1,0,0,0,1,0,0
1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0.348136762,0.198963793,0.561984252,0.6562663,1,0.095288077,0.332507737,0.911719094,0.583333333,0.101177858,0.42356122,0.931949512,0.722222222,5.14E-09
0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0.370204781,0,0,0.99965141,0,0,0,1,0,0,0,1,0,0
1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0.162629743,0.298114734,0.29582342,0.948432199,1,0.144948656,0.175390707,0.981041773,0.583333333,0.222721953,0.310479564,0.96275935,1,0
1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0.009259043,0.343329487,0.286424475,0.997875888,1,0.168089072,0.169826575,0.998159461,0.583333333,0.261272094,0.300664638,0.998960111,1,0
1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0.331990197,0.255401996,0.657629495,0.888790446,1,0.123374434,0.388688503,0.968692555,0.583333333,0.132157718,0.493766653,0.977814105,0.722222222,0
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.057090251,0,0,0.96460252,0,0,0,1,0,0,0,1,0,0
1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0.051063622,0.084775973,0.758952993,0.981065586,1,0.068862724,0.762040267,0.993400737,1,0.058105328,0.773224235,0.995528987,1,0
1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.193662379,0,0,0.891229351,0,0,0,0.99999977,0,0,0,1,0,0
0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0.324550845,0.308795368,0.083217055,0.979310684,1,0.150386702,0.049374566,0.98941193,0.583333333,0.162447462,0.063360237,0.991702745,0.722222222,0
0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0.19872345,0.164921685,0.124178302,0.997636177,1,0.078576055,0.073672115,0.997710819,0.583333333,0.082993541,0.094520926,0.998193552,0.722222222,0
0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0.263130621,0.784906841,0.194834385,0.983811366,1,0.411173131,0.115567158,0.99268859,0.583333333,0.712391707,0.20503095,0.996241074,1,0
0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0.358989707,0.80611437,0.59024326,0.358433023,1,0.423661141,0.349125004,0.840918101,0.583333333,0.495869616,0.444386905,0.896177495,0.722222222,8.25E-06
1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0.60461064,0.085915533,0.377627013,0.99670093,1,0.069806773,0.382815194,0.997781525,1,0.058913307,0.394719942,0.998395064,1,0
1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0.01253591,0.085500696,0.647936255,0.940589696,1,0.040246939,0.38300308,0.979574018,0.583333333,0.041992514,0.486689019,0.985142775,0.722222222,0
0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0.223833513,0,0,0.911154923,0,0,0,0.999999942,0,0,0,1,0,0
0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0.304564306,0.477965979,0.343293476,0.347228155,1,0.238871009,0.203479343,0.816553438,0.583333333,0.26504832,0.260422773,0.862522946,0.722222222,2.00E-05
1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0.357185497,0.477618244,0.430617774,0.534144908,1,0.238684525,0.25508285,0.884152441,0.583333333,0.264826657,0.325941489,0.915057752,0.722222222,3.40E-07
1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0.354712583,0.236377508,0.688115877,0.995432156,1,0.113853708,0.406556893,0.997224584,0.583333333,0.121597336,0.515968378,0.998306893,0.722222222,0
1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0.071839768,0.45583979,0.623121766,0.995588953,1,0.227043251,0.368439755,0.997405339,0.583333333,0.251034668,0.468530849,0.998481495,0.722222222,0
1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0.068166294,0.506022878,0.999091471,0.992300393,1,0.450684337,1,0.977166115,1,0.41003958,0.997307339,0.99884659,1,0
0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0.100224787,0.088503355,0.473412042,0.99202926,1,0.041679377,0.280334604,0.995115342,0.583333333,0.043507116,0.357878305,0.996544996,0.722222222,0
1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.210308545,0,0,0.98912933,0,0,0,1,0,0,0,1,0,0
0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0.098437714,0.018702986,0.93764718,0.846685641,1,0.008714939,0.551968357,0.958572188,0.583333333,0.012484505,0.941332878,0.973762365,1,0
0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0.249606695,0,0,0.999226758,0,0,0,1,0,0,0,1,0,0
0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0.353719743,0.30226361,0.336040689,0.994369557,1,0.147058986,0.1991893,0.996263785,0.583333333,0.158689836,0.254962193,0.997404552,0.722222222,0
1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0.28717652,0,0,0.936286693,0,0,0,0.999999994,0,0,0,1,0,0
0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0.333752686,0,0,0.992250538,0,0,0,1,0,0,0,1,0,0
1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0.172950305,0.811315497,0.342849274,0.996310869,1,0.426735643,0.203216608,0.997685036,0.583333333,0.744369216,0.359348508,0.998772044,1,0
0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0.184863883,0.497040996,0.473946781,0.826545607,1,0.249130222,0.280649974,0.956512946,0.583333333,0.277278021,0.3582766,0.969724187,0.722222222,0
